dteday,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month,year,dow,woy,peak_hr,atemp_windspeed,hr_cat,temp_cat,hum_cat,cnt_season
2011-01-08,163,2011-01-08,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,8,1,2011,5,1,0,0,0,0,1,419006
2011-01-08,164,2011-01-08,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16,8,1,2011,5,1,0,0,0,0,1,419006
2011-01-08,165,2011-01-08,1,0,1,3,0,6,0,3,0.18,0.19699999999999998,0.55,0.1642,0,7,7,8,1,2011,5,1,0,0,0,0,1,419006
2011-01-08,166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.19699999999999998,0.55,0.1642,0,1,1,8,1,2011,5,1,0,0,0,0,1,419006
2011-01-08,167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,8,1,2011,5,1,0,0,0,0,2,419006
2011-01-08,168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,8,1,2011,5,1,0,0,0,0,2,419006
2011-01-08,169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,8,1,2011,5,1,0,0,1,0,2,419006
2011-01-08,170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,8,1,2011,5,1,0,0,1,0,3,419006
2011-01-08,171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,8,1,2011,5,1,0,0,2,0,3,419006
2011-01-08,172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.19699999999999998,0.8,0.1642,5,56,61,8,1,2011,5,1,1,0,2,0,2,419006
2011-01-08,173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,8,1,2011,5,1,1,0,2,0,2,419006
2011-01-08,174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,8,1,2011,5,1,1,0,2,0,1,419006
2011-01-08,175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,8,1,2011,5,1,1,0,2,0,1,419006
2011-01-08,176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,8,1,2011,5,1,1,0,2,0,0,419006
2011-01-08,177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,8,1,2011,5,1,1,0,2,0,0,419006
2011-01-08,178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,8,1,2011,5,1,1,0,3,0,0,419006
2011-01-08,179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,8,1,2011,5,1,1,0,3,0,0,419006
2011-01-08,180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,8,1,2011,5,1,1,0,3,0,0,419006
2011-01-08,181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,8,1,2011,5,1,1,0,3,0,0,419006
2011-01-08,182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,8,1,2011,5,1,0,0,4,0,0,419006
2011-01-08,183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,8,1,2011,5,1,0,0,4,0,0,419006
2011-01-08,184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,8,1,2011,5,1,0,0,5,0,0,419006
2011-01-08,185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,8,1,2011,5,1,0,0,5,0,0,419006
2011-01-09,186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,9,1,2011,6,1,0,0,0,0,0,419006
2011-01-09,187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,9,1,2011,6,1,0,0,0,0,0,419006
2011-01-09,188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,9,1,2011,6,1,0,0,0,0,1,419006
2011-01-09,189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,9,1,2011,6,1,0,0,0,0,1,419006
2011-01-09,190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.19399999999999998,0,1,1,9,1,2011,6,1,0,0,0,0,1,419006
2011-01-09,191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.19399999999999998,0,1,1,9,1,2011,6,1,0,0,0,0,1,419006
2011-01-09,192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,9,1,2011,6,1,0,0,0,0,1,419006
2011-01-09,193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.19399999999999998,1,5,6,9,1,2011,6,1,0,0,1,0,1,419006
2011-01-09,194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,9,1,2011,6,1,0,0,1,0,1,419006
2011-01-09,195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,9,1,2011,6,1,0,0,2,0,1,419006
2011-01-09,196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,9,1,2011,6,1,1,0,2,0,0,419006
2011-01-09,197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,9,1,2011,6,1,1,0,2,0,0,419006
2011-01-09,198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,9,1,2011,6,1,1,0,2,0,0,419006
2011-01-09,199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,9,1,2011,6,1,1,0,2,0,0,419006
2011-01-09,200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,9,1,2011,6,1,1,0,2,0,0,419006
2011-01-09,201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.19699999999999998,0.35,0.3582,5,77,82,9,1,2011,6,1,1,0,2,0,0,419006
2011-01-09,202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,9,1,2011,6,1,1,0,3,0,0,419006
2011-01-09,203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,9,1,2011,6,1,1,0,3,0,0,419006
2011-01-09,204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,9,1,2011,6,1,1,0,3,0,0,419006
2011-01-09,205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,9,1,2011,6,1,1,0,3,0,0,419006
2011-01-09,206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,9,1,2011,6,1,0,0,4,0,1,419006
2011-01-09,207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,9,1,2011,6,1,0,0,4,0,1,419006
2011-01-09,208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,9,1,2011,6,1,0,0,5,0,1,419006
2011-01-09,209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.19399999999999998,0,6,6,9,1,2011,6,1,0,0,5,0,1,419006
2011-01-10,210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,10,1,2011,0,2,0,0,0,0,1,419006
2011-01-10,211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,10,1,2011,0,2,0,0,0,0,1,419006
2011-01-10,212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,10,1,2011,0,2,0,0,0,0,1,419006
2011-01-10,213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,10,1,2011,0,2,0,0,0,0,1,419006
2011-01-10,214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,10,1,2011,0,2,0,0,0,0,1,419006
2011-01-10,215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,10,1,2011,0,2,0,0,0,0,1,419006
2011-01-10,216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,10,1,2011,0,2,0,0,0,0,1,419006
2011-01-10,217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,10,1,2011,0,2,1,0,1,0,1,419006
2011-01-10,218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,10,1,2011,0,2,1,0,1,0,1,419006
2011-01-10,219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,10,1,2011,0,2,1,0,2,0,1,419006
2011-01-10,220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,10,1,2011,0,2,0,0,2,0,1,419006
2011-01-10,221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,10,1,2011,0,2,0,0,2,0,1,419006
2011-01-10,222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,10,1,2011,0,2,0,0,2,0,0,419006
2011-01-10,223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,10,1,2011,0,2,0,0,2,0,0,419006
2011-01-10,224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.19699999999999998,0.4,0.2239,0,47,47,10,1,2011,0,2,0,0,2,0,0,419006
2011-01-10,225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.19699999999999998,0.4,0.2239,2,43,45,10,1,2011,0,2,0,0,2,0,0,419006
2011-01-10,226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,10,1,2011,0,2,0,0,3,0,0,419006
2011-01-10,227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,10,1,2011,0,2,1,0,3,0,0,419006
2011-01-10,228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.19699999999999998,0.4,0.2239,1,154,155,10,1,2011,0,2,1,0,3,0,0,419006
2011-01-10,229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,10,1,2011,0,2,1,0,3,0,1,419006
2011-01-10,230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,10,1,2011,0,2,0,0,4,0,1,419006
2011-01-10,231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,1,37,38,10,1,2011,0,2,0,0,4,0,1,419006
2011-01-10,232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,10,1,2011,0,2,0,0,5,0,1,419006
2011-01-10,233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,10,1,2011,0,2,0,0,5,0,1,419006
2011-01-11,234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,11,1,2011,1,2,0,0,0,0,1,419006
2011-01-11,235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,11,1,2011,1,2,0,0,0,0,1,419006
2011-01-11,236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.19399999999999998,0,3,3,11,1,2011,1,2,0,0,0,0,1,419006
2011-01-11,237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,11,1,2011,1,2,0,0,0,0,1,419006
2011-01-11,238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,11,1,2011,1,2,0,0,0,0,1,419006
2011-01-11,239,2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99,11,1,2011,1,2,1,0,1,0,1,419006
2011-01-11,240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,11,1,2011,1,2,1,0,1,0,1,419006
2011-01-11,241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.19699999999999998,0.51,0.1642,3,127,130,11,1,2011,1,2,1,0,2,0,1,419006
2011-01-11,242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,11,1,2011,1,2,0,0,2,0,1,419006
2011-01-11,243,2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,11,1,2011,1,2,0,0,2,0,1,419006
2011-01-11,244,2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,11,1,2011,1,2,0,0,2,0,1,419006
2011-01-11,245,2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,11,1,2011,1,2,0,0,2,0,1,419006
2011-01-11,246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,11,1,2011,1,2,0,0,2,0,1,419006
2011-01-11,247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.19699999999999998,0.8,0.0896,2,45,47,11,1,2011,1,2,0,0,2,0,2,419006
2011-01-11,248,2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,11,1,2011,1,2,0,0,3,0,3,419006
2011-01-11,249,2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,11,1,2011,1,2,1,0,3,0,3,419006
2011-01-11,250,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,11,1,2011,1,2,1,0,3,0,3,419006
2011-01-11,251,2011-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,11,1,2011,1,2,1,0,3,0,3,419006
2011-01-11,252,2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.19399999999999998,0,32,32,11,1,2011,1,2,0,0,4,0,3,419006
2011-01-11,253,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.19699999999999998,0.86,0.0896,0,20,20,11,1,2011,1,2,0,0,4,0,3,419006
2011-01-11,254,2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,11,1,2011,1,2,0,0,5,0,3,419006
2011-01-11,255,2011-01-11,1,0,1,23,0,2,1,3,0.16,0.19699999999999998,0.93,0.0896,1,18,19,11,1,2011,1,2,0,0,5,0,3,419006
2011-01-12,256,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.19699999999999998,0.86,0.0896,0,7,7,12,1,2011,2,2,0,0,0,0,3,419006
2011-01-12,257,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,12,1,2011,2,2,0,0,0,0,3,419006
2011-01-12,258,2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,12,1,2011,2,2,0,0,0,0,3,419006
2011-01-12,259,2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,12,1,2011,2,2,0,0,0,0,3,419006
2011-01-12,260,2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,12,1,2011,2,2,0,0,0,0,3,419006
2011-01-12,261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,12,1,2011,2,2,1,0,1,0,2,419006
2011-01-12,262,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,12,1,2011,2,2,1,0,1,0,1,419006
2011-01-12,263,2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,12,1,2011,2,2,1,0,2,0,1,419006
2011-01-12,264,2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,12,1,2011,2,2,0,0,2,0,1,419006
2011-01-12,265,2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,12,1,2011,2,2,0,0,2,0,1,419006
2011-01-12,266,2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,12,1,2011,2,2,0,0,2,0,1,419006
2011-01-12,267,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.19699999999999998,0.44,0.3582,0,49,49,12,1,2011,2,2,0,0,2,0,1,419006
2011-01-12,268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,12,1,2011,2,2,0,0,2,0,1,419006
2011-01-12,269,2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,12,1,2011,2,2,0,0,2,0,1,419006
2011-01-12,270,2011-01-12,1,0,1,16,0,3,1,1,0.22,0.19699999999999998,0.44,0.3284,5,63,68,12,1,2011,2,2,0,0,3,0,1,419006
2011-01-12,271,2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,12,1,2011,2,2,1,0,3,0,1,419006
2011-01-12,272,2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,12,1,2011,2,2,1,0,3,0,1,419006
2011-01-12,273,2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,12,1,2011,2,2,1,0,3,0,1,419006
2011-01-12,274,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,12,1,2011,2,2,0,0,4,0,1,419006
2011-01-12,275,2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57,12,1,2011,2,2,0,0,4,0,1,419006
2011-01-12,276,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33,12,1,2011,2,2,0,0,5,0,1,419006
2011-01-12,277,2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,12,1,2011,2,2,0,0,5,0,1,419006
2011-01-13,278,2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,13,1,2011,3,2,0,0,0,0,1,419006
2011-01-13,279,2011-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,13,1,2011,3,2,0,0,0,0,1,419006
2011-01-13,280,2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,13,1,2011,3,2,0,0,0,0,1,419006
2011-01-13,281,2011-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,13,1,2011,3,2,0,0,0,0,1,419006
2011-01-13,282,2011-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,13,1,2011,3,2,0,0,0,0,1,419006
2011-01-13,283,2011-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,13,1,2011,3,2,0,0,0,0,1,419006
2011-01-13,284,2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,13,1,2011,3,2,0,0,0,0,1,419006
2011-01-13,285,2011-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,13,1,2011,3,2,1,0,1,0,1,419006
2011-01-13,286,2011-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.19399999999999998,5,197,202,13,1,2011,3,2,1,0,1,0,1,419006
2011-01-13,287,2011-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139,13,1,2011,3,2,1,0,2,0,1,419006
2011-01-13,288,2011-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38,13,1,2011,3,2,0,0,2,0,1,419006
2011-01-13,289,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37,13,1,2011,3,2,0,0,2,0,1,419006
2011-01-13,290,2011-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52,13,1,2011,3,2,0,0,2,0,1,419006
2011-01-13,291,2011-01-13,1,0,1,13,0,4,1,1,0.22,0.19699999999999998,0.41,0.4478,2,81,83,13,1,2011,3,2,0,0,2,0,0,419006
2011-01-13,292,2011-01-13,1,0,1,14,0,4,1,1,0.22,0.19699999999999998,0.41,0.3881,3,39,42,13,1,2011,3,2,0,0,2,0,0,419006
2011-01-13,293,2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60,13,1,2011,3,2,0,0,2,0,0,419006
2011-01-13,294,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,13,1,2011,3,2,0,0,3,0,0,419006
2011-01-13,295,2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162,13,1,2011,3,2,1,0,3,0,0,419006
2011-01-13,296,2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144,13,1,2011,3,2,1,0,3,0,0,419006
2011-01-13,297,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,13,1,2011,3,2,1,0,3,0,1,419006
2011-01-13,298,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64,13,1,2011,3,2,0,0,4,0,1,419006
2011-01-13,299,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40,13,1,2011,3,2,0,0,4,0,1,419006
2011-01-13,300,2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30,13,1,2011,3,2,0,0,5,0,1,419006
2011-01-13,301,2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.19399999999999998,1,14,15,13,1,2011,3,2,0,0,5,0,1,419006
2011-01-14,302,2011-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.19399999999999998,0,14,14,14,1,2011,4,2,0,0,0,0,1,419006
2011-01-14,303,2011-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,14,1,2011,4,2,0,0,0,0,1,419006
2011-01-14,304,2011-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,14,1,2011,4,2,0,0,0,0,1,419006
2011-01-14,305,2011-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,14,1,2011,4,2,0,0,0,0,1,419006
2011-01-14,306,2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,14,1,2011,4,2,0,0,0,0,1,419006
2011-01-14,307,2011-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17,14,1,2011,4,2,0,0,0,0,1,419006
2011-01-14,308,2011-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,14,1,2011,4,2,1,0,1,0,2,419006
2011-01-14,309,2011-01-14,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158,14,1,2011,4,2,1,0,1,0,2,419006
2011-01-14,310,2011-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,14,1,2011,4,2,1,0,2,0,2,419006
2011-01-14,311,2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.19399999999999998,4,40,44,14,1,2011,4,2,0,0,2,0,1,419006
2011-01-14,312,2011-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,14,1,2011,4,2,0,0,2,0,1,419006
2011-01-14,313,2011-01-14,1,0,1,12,0,5,1,1,0.2,0.19699999999999998,0.44,0.2537,2,59,61,14,1,2011,4,2,0,0,2,0,1,419006
2011-01-14,314,2011-01-14,1,0,1,13,0,5,1,1,0.22,0.19699999999999998,0.37,0.3881,4,73,77,14,1,2011,4,2,0,0,2,0,0,419006
2011-01-14,315,2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,14,1,2011,4,2,0,0,2,0,0,419006
2011-01-14,316,2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,14,1,2011,4,2,0,0,2,0,0,419006
2011-01-14,317,2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,14,1,2011,4,2,0,0,3,0,0,419006
2011-01-14,318,2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,14,1,2011,4,2,1,0,3,0,0,419006
2011-01-14,319,2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139,14,1,2011,4,2,1,0,3,0,1,419006
2011-01-14,320,2011-01-14,1,0,1,19,0,5,1,1,0.16,0.19699999999999998,0.59,0.0896,3,89,92,14,1,2011,4,2,1,0,3,0,1,419006
2011-01-14,321,2011-01-14,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68,14,1,2011,4,2,0,0,4,0,1,419006
2011-01-14,322,2011-01-14,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52,14,1,2011,4,2,0,0,4,0,2,419006
2011-01-14,323,2011-01-14,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36,14,1,2011,4,2,0,0,5,0,2,419006
2011-01-14,324,2011-01-14,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27,14,1,2011,4,2,0,0,5,0,1,419006
2011-01-15,325,2011-01-15,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28,15,1,2011,5,2,0,0,0,0,1,419006
2011-01-15,326,2011-01-15,1,0,1,1,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,2,18,20,15,1,2011,5,2,0,0,0,0,1,419006
2011-01-15,327,2011-01-15,1,0,1,2,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,0,12,12,15,1,2011,5,2,0,0,0,0,1,419006
2011-01-15,328,2011-01-15,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8,15,1,2011,5,2,0,0,0,0,1,419006
2011-01-15,329,2011-01-15,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5,15,1,2011,5,2,0,0,0,0,1,419006
2011-01-15,330,2011-01-15,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1,15,1,2011,5,2,0,0,0,0,1,419006
2011-01-15,331,2011-01-15,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,15,1,2011,5,2,0,0,0,0,2,419006
2011-01-15,332,2011-01-15,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10,15,1,2011,5,2,0,0,1,0,2,419006
2011-01-15,333,2011-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,15,1,2011,5,2,0,0,1,0,2,419006
2011-01-15,334,2011-01-15,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,15,1,2011,5,2,0,0,2,0,2,419006
